timestamp,date,time,hour,accident_type,accident_id,lane,vehicle_ids,vehicle_count,duration,emergency_notified,location_x,location_y
2026-02-15T17:08:30.992479,2026-02-15,17:08:30,17,COLLISION,11,LANE2,"2,57",2,0.44,Yes,643,499
2026-02-15T17:08:31.000329,2026-02-15,17:08:31,17,COLLISION,12,LANE2,"57,58",2,0.44,Yes,647,499
2026-02-15T17:09:12.682761,2026-02-15,17:09:12,17,COLLISION,1,UNKNOWN,"4,6",2,0.45,Yes,411,118
2026-02-15T17:09:18.364682,2026-02-15,17:09:18,17,COLLISION,6,LANE4,"8,9",2,0.45,Yes,308,353
2026-02-15T17:09:19.368526,2026-02-15,17:09:19,17,COLLISION,11,LANE2,"1,10",2,0.45,Yes,679,628
2026-02-15T17:09:49.582672,2026-02-15,17:09:49,17,COLLISION,16,UNKNOWN,"11,13",2,0.45,Yes,1021,471
2026-02-15T17:09:49.583172,2026-02-15,17:09:49,17,COLLISION,17,UNKNOWN,"11,14",2,0.46,Yes,1021,471
2026-02-15T17:09:49.696833,2026-02-15,17:09:49,17,COLLISION,21,LANE3,"12,16",2,0.44,Yes,927,374
2026-02-15T17:09:54.602952,2026-02-15,17:09:54,17,COLLISION,49,LANE3,"3,19",2,0.44,Yes,770,342
2026-02-15T17:10:16.332778,2026-02-15,17:10:16,17,COLLISION,1,LANE1,"5,7",2,0.45,Yes,667,71
2026-02-15T17:10:19.897061,2026-02-15,17:10:19,17,COLLISION,6,INTERSECTION,"1,4",2,0.45,Yes,719,396
2026-02-15T17:10:21.916228,2026-02-15,17:10:21,17,COLLISION,11,UNKNOWN,"9,10",2,0.43,Yes,756,438
2026-02-15T17:10:37.852431,2026-02-15,17:10:37,17,COLLISION,2,UNKNOWN,"3,4",2,0.45,Yes,756,438
2026-02-15T17:10:37.292410,2026-02-15,17:10:37,17,COLLISION,1,LANE1,"6,7",2,2.67,Yes,669,52
2026-02-15T17:10:47.885846,2026-02-15,17:10:47,17,COLLISION,11,UNKNOWN,"9,10",2,0.45,Yes,731,531
2026-02-15T17:10:50.107904,2026-02-15,17:10:50,17,COLLISION,1,INTERSECTION,"1,4",2,0.45,Yes,717,393
2026-02-15T17:10:51.786595,2026-02-15,17:10:51,17,COLLISION,6,LANE1,"5,6",2,2.57,Yes,669,52
2026-02-15T17:10:58.029506,2026-02-15,17:10:58,17,COLLISION,11,LANE3,"9,10",2,0.45,Yes,872,305
2026-02-15T17:11:00.139563,2026-02-15,17:11:00,17,COLLISION,1,INTERSECTION,"1,4",2,0.45,Yes,723,393
2026-02-15T17:11:00.140857,2026-02-15,17:11:00,17,COLLISION,2,LANE1,"7,8",2,0.45,Yes,669,52
2026-02-15T17:11:01.707129,2026-02-15,17:11:01,17,COLLISION,11,LANE3,"5,6",2,0.45,Yes,863,333
2026-02-15T17:11:11.853988,2026-02-15,17:11:11,17,COLLISION,16,LANE1,"7,9",2,0.45,Yes,667,72
2026-02-15T17:11:13.964620,2026-02-15,17:11:13,17,COLLISION,21,LANE3,"5,10",2,0.45,Yes,853,335
2026-02-15T17:11:20.427986,2026-02-15,17:11:20,17,COLLISION,1,INTERSECTION,"1,4",2,0.45,Yes,723,394
2026-02-15T17:11:23.228153,2026-02-15,17:11:23,17,COLLISION,10,LANE3,"5,9",2,0.45,Yes,863,333
2026-02-15T17:11:23.228431,2026-02-15,17:11:23,17,COLLISION,11,LANE3,"6,9",2,0.45,Yes,863,333
2026-02-15T17:11:24.247669,2026-02-15,17:11:24,17,COLLISION,21,LANE1,"8,11",2,0.42,Yes,667,72
2026-02-15T17:11:24.558050,2026-02-15,17:11:24,17,COLLISION,24,LANE1,"7,11",2,7.25,Yes,667,71
2026-02-15T17:11:41.388875,2026-02-15,17:11:41,17,COLLISION,1,LANE3,"4,5",2,0.56,Yes,887,346
2026-02-15T17:11:43.965773,2026-02-15,17:11:43,17,COLLISION,6,INTERSECTION,"1,6",2,0.44,Yes,711,393
2026-02-15T17:11:43.968358,2026-02-15,17:11:43,17,COLLISION,8,LANE1,"7,11",2,0.44,Yes,667,72
2026-02-15T17:11:43.968637,2026-02-15,17:11:43,17,COLLISION,9,LANE1,"8,11",2,0.44,Yes,667,72
2026-02-15T17:11:52.766589,2026-02-15,17:11:52,17,COLLISION,22,LANE3,"4,10",2,0.45,Yes,853,349
2026-02-15T17:12:02.686891,2026-02-15,17:12:02,17,COLLISION,1,INTERSECTION,"5,6",2,0.45,Yes,711,393
2026-02-15T17:12:02.687266,2026-02-15,17:12:02,17,COLLISION,2,LANE1,"7,8",2,0.46,Yes,669,110
2026-02-15T17:12:03.916779,2026-02-15,17:12:03,17,COLLISION,11,LANE3,"2,9",2,0.45,Yes,852,349
2026-02-15T17:12:09.262003,2026-02-15,17:12:09,17,COLLISION,1,INTERSECTION,"3,5",2,0.45,Yes,711,393
2026-02-15T17:12:12.047124,2026-02-15,17:12:12,17,COLLISION,7,LANE3,"4,7",2,0.45,Yes,852,349
2026-02-15T17:12:17.963658,2026-02-15,17:12:17,17,COLLISION,12,LANE4,"1,2",2,0.44,Yes,318,354
2026-02-15T17:12:18.190246,2026-02-15,17:12:18,17,COLLISION,15,UNKNOWN,"6,10",2,0.44,Yes,779,488
2026-02-15T17:12:19.630654,2026-02-15,17:12:19,17,COLLISION,22,UNKNOWN,"11,12",2,0.45,Yes,815,122
2026-02-15T17:12:22.078765,2026-02-15,17:12:22,17,COLLISION,1,LANE3,"5,6",2,0.23,Yes,711,393
2026-02-15T17:12:23.759047,2026-02-15,17:12:23,17,COLLISION,6,LANE4,"2,3",2,0.45,Yes,318,354
2026-02-15T17:12:24.878839,2026-02-15,17:12:24,17,COLLISION,11,LANE3,"1,7",2,0.43,Yes,863,346
2026-02-15T17:12:32.446313,2026-02-15,17:12:32,17,COLLISION,16,UNKNOWN,"4,10",2,0.45,Yes,788,533
2026-02-15T17:12:33.229794,2026-02-15,17:12:33,17,COLLISION,21,INTERSECTION,"11,16",2,0.45,Yes,530,362
2026-02-15T17:12:35.568638,2026-02-15,17:12:35,17,COLLISION,30,UNKNOWN,"14,18",2,0.45,Yes,802,123
2026-02-15T17:12:36.463230,2026-02-15,17:12:36,17,COLLISION,36,LANE4,"17,19",2,0.45,Yes,378,347
2026-02-15T17:12:37.919287,2026-02-15,17:12:37,17,COLLISION,1,LANE3,"2,3",2,0.45,Yes,806,345
2026-02-15T17:12:47.840807,2026-02-15,17:12:47,17,COLLISION,1,LANE3,"2,3",2,0.45,Yes,863,346
2026-02-15T17:12:52.850043,2026-02-15,17:12:52,17,COLLISION,12,UNKNOWN,"6,9",2,0.45,Yes,770,478
2026-02-15T17:12:53.518716,2026-02-15,17:12:53,17,COLLISION,17,LANE4,"5,10",2,0.45,Yes,361,358
2026-02-15T17:12:50.733673,2026-02-15,17:12:50,17,COLLISION,9,LANE3,"2,7",2,4.47,Yes,851,349
2026-02-15T17:12:55.424856,2026-02-15,17:12:55,17,COLLISION,24,INTERSECTION,"11,14",2,0.43,Yes,486,364
2026-02-15T17:12:57.983163,2026-02-15,17:12:57,17,COLLISION,1,LANE3,"3,5",2,0.45,Yes,793,347
2026-02-15T17:13:07.904762,2026-02-15,17:13:07,17,COLLISION,6,UNKNOWN,"4,10",2,0.46,Yes,795,491
2026-02-15T17:13:09.455681,2026-02-15,17:13:09,17,COLLISION,13,INTERSECTION,"9,12",2,0.45,Yes,524,374
2026-02-15T17:13:10.688565,2026-02-15,17:13:10,17,COLLISION,22,UNKNOWN,"1,13",2,0.46,Yes,734,481
2026-02-15T17:13:10.801065,2026-02-15,17:13:10,17,COLLISION,24,LANE4,"7,15",2,0.45,Yes,477,392
2026-02-15T17:13:13.586439,2026-02-15,17:13:13,17,COLLISION,34,INTERSECTION,"18,20",2,0.45,Yes,713,377
2026-02-15T17:13:14.369408,2026-02-15,17:13:14,17,COLLISION,1,UNKNOWN,"1,2",2,0.45,Yes,436,443
2026-02-15T17:13:19.824787,2026-02-15,17:13:19,17,COLLISION,1,UNKNOWN,"1,2",2,0.45,Yes,436,443
2026-02-15T17:13:21.060085,2026-02-15,17:13:21,17,COLLISION,9,LANE3,"6,7",2,0.9,Yes,793,347
2026-02-15T17:13:25.744728,2026-02-15,17:13:25,17,COLLISION,1,UNKNOWN,"5,6",2,0.23,Yes,783,346
2026-02-15T17:13:26.849214,2026-02-15,17:13:26,17,COLLISION,15,LANE3,"4,5",2,0.9,Yes,863,346
2026-02-15T17:13:34.208446,2026-02-15,17:13:34,17,COLLISION,1,UNKNOWN,"1,2",2,0.45,Yes,436,443
2026-02-15T17:13:35.441311,2026-02-15,17:13:35,17,COLLISION,8,LANE3,"4,6",2,0.9,Yes,863,346
2026-02-15T17:13:39.345962,2026-02-15,17:13:39,17,COLLISION,41,INTERSECTION,"10,11",2,0.45,Yes,493,349
2026-02-15T17:13:40.901004,2026-02-15,17:13:40,17,COLLISION,49,UNKNOWN,"7,8",2,0.46,Yes,748,422
2026-02-15T17:13:41.128431,2026-02-15,17:13:41,17,COLLISION,59,UNKNOWN,"9,15",2,0.45,Yes,733,518
2026-02-15T17:13:41.359612,2026-02-15,17:13:41,17,COLLISION,73,UNKNOWN,"14,16",2,0.44,Yes,783,631
2026-02-15T17:13:42.240472,2026-02-15,17:13:42,17,COLLISION,1,INTERSECTION,"2,3",2,0.23,Yes,806,346
2026-02-15T17:13:44.914129,2026-02-15,17:13:44,17,COLLISION,7,INTERSECTION,"4,5",2,0.45,Yes,490,318
2026-02-15T17:13:45.585508,2026-02-15,17:13:45,17,COLLISION,1,LANE3,"2,3",2,0.23,Yes,827,343
2026-02-15T17:13:57.618247,2026-02-15,17:13:57,17,COLLISION,7,LANE4,"5,8",2,0.46,Yes,474,325
2026-02-15T17:13:58.074767,2026-02-15,17:13:58,17,COLLISION,12,UNKNOWN,"9,11",2,0.45,Yes,774,516
2026-02-15T17:14:00.196400,2026-02-15,17:14:00,17,COLLISION,17,UNKNOWN,"7,14",2,0.43,Yes,802,465
2026-02-15T17:14:03.091168,2026-02-15,17:14:03,17,COLLISION,1,INTERSECTION,"3,5",2,0.23,Yes,806,345
2026-02-15T17:14:18.244533,2026-02-15,17:14:18,17,COLLISION,7,INTERSECTION,"2,9",2,0.45,Yes,492,297
2026-02-15T17:14:24.819392,2026-02-15,17:14:24,17,COLLISION,12,UNKNOWN,"4,11",2,0.45,Yes,799,475
2026-02-15T17:14:27.170576,2026-02-15,17:14:27,17,COLLISION,17,UNKNOWN,"12,13",2,0.43,Yes,771,130
2026-02-15T17:14:30.630485,2026-02-15,17:14:30,17,COLLISION,22,LANE3,"1,17",2,0.44,Yes,722,386
2026-02-15T17:14:36.980261,2026-02-15,17:14:36,17,COLLISION,28,LANE3,"3,6",2,0.45,Yes,853,349
2026-02-15T17:14:38.642766,2026-02-15,17:14:38,17,COLLISION,1,UNKNOWN,"3,4",2,0.45,Yes,740,443
2026-02-15T17:14:41.652793,2026-02-15,17:14:41,17,COLLISION,1,UNKNOWN,"3,4",2,0.45,Yes,740,444
2026-02-15T17:14:42.659981,2026-02-15,17:14:42,17,COLLISION,1,UNKNOWN,"3,4",2,0.45,Yes,740,444
2026-02-15T17:14:45.109232,2026-02-15,17:14:45,17,COLLISION,1,UNKNOWN,"3,4",2,0.45,Yes,740,443
2026-02-15T17:14:46.231840,2026-02-15,17:14:46,17,COLLISION,1,UNKNOWN,"3,4",2,0.45,Yes,740,444
2026-02-15T17:14:47.013493,2026-02-15,17:14:47,17,COLLISION,1,UNKNOWN,"3,4",2,0.45,Yes,740,444
2026-02-15T17:15:25.235739,2026-02-15,17:15:25,17,COLLISION,6,LANE3,"2,8",2,0.46,Yes,853,349
2026-02-15T17:15:31.048193,2026-02-15,17:15:31,17,COLLISION,11,UNKNOWN,"3,4",2,0.45,Yes,740,443
2026-02-15T17:15:34.612825,2026-02-15,17:15:34,17,COLLISION,16,LANE3,"2,9",2,0.47,Yes,853,349
2026-02-15T17:15:37.846823,2026-02-15,17:15:37,17,COLLISION,1,UNKNOWN,"3,4",2,0.45,Yes,740,444
2026-02-15T17:15:41.301678,2026-02-15,17:15:41,17,COLLISION,1,UNKNOWN,"3,4",2,0.45,Yes,740,444
2026-02-15T17:16:25.337987,2026-02-15,17:16:25,17,COLLISION,6,UNKNOWN,"3,4",2,0.45,Yes,740,444
2026-02-15T17:17:09.368979,2026-02-15,17:17:09,17,COLLISION,11,UNKNOWN,"3,4",2,0.45,Yes,740,444
2026-02-15T17:17:29.097116,2026-02-15,17:17:29,17,COLLISION,16,LANE3,"2,13",2,0.45,Yes,851,350
2026-02-15T17:17:53.404029,2026-02-15,17:17:53,17,COLLISION,21,UNKNOWN,"3,4",2,0.45,Yes,740,444
2026-02-15T17:18:01.306490,2026-02-15,17:18:01,17,COLLISION,26,LANE3,"2,16",2,0.45,Yes,853,349
2026-02-15T17:18:29.851586,2026-02-15,17:18:29,17,COLLISION,31,LANE3,"2,18",2,0.45,Yes,853,349
2026-02-15T17:19:45.751789,2026-02-15,17:19:45,17,COLLISION,1,LANE3,"3,4",2,0.45,Yes,861,347
2026-02-15T17:19:45.753869,2026-02-15,17:19:45,17,COLLISION,2,UNKNOWN,"5,6",2,0.46,Yes,739,442
2026-02-15T17:19:50.425826,2026-02-15,17:19:50,17,COLLISION,1,UNKNOWN,"3,4",2,0.45,Yes,740,444
2026-02-15T17:19:53.000840,2026-02-15,17:19:53,17,COLLISION,6,LANE2,"7,8",2,0.45,Yes,684,543
2026-02-15T17:19:55.561101,2026-02-15,17:19:55,17,COLLISION,1,UNKNOWN,"3,4",2,0.45,Yes,740,444
2026-02-15T17:19:57.227690,2026-02-15,17:19:57,17,COLLISION,6,LANE3,"2,6",2,0.45,Yes,853,349
2026-02-15T17:20:13.401540,2026-02-15,17:20:13,17,COLLISION,1,LANE3,"2,6",2,0.43,Yes,853,349
2026-02-15T17:20:18.185683,2026-02-15,17:20:18,17,COLLISION,1,LANE3,"3,7",2,0.45,Yes,853,349
2026-02-15T17:20:26.106043,2026-02-15,17:20:26,17,COLLISION,1,LANE3,"3,7",2,0.45,Yes,853,350
2026-02-15T17:20:40.697803,2026-02-15,17:20:40,17,COLLISION,1,INTERSECTION,"1,3",2,0.45,Yes,707,399
2026-02-15T17:20:45.834385,2026-02-15,17:20:45,17,COLLISION,1,INTERSECTION,"2,3",2,0.45,Yes,707,399
2026-02-15T17:23:02.381829,2026-02-15,17:23:02,17,COLLISION,1,INTERSECTION,"1,3",2,0.45,Yes,705,403
2026-02-15T17:23:04.062268,2026-02-15,17:23:04,17,COLLISION,6,UNKNOWN,"28,30",2,0.45,Yes,786,464
2026-02-15T17:23:04.063271,2026-02-15,17:23:04,17,COLLISION,7,UNKNOWN,"28,31",2,0.45,Yes,767,437
2026-02-15T17:23:04.063661,2026-02-15,17:23:04,17,COLLISION,8,UNKNOWN,"29,30",2,0.46,Yes,785,466
2026-02-15T17:23:04.064504,2026-02-15,17:23:04,17,COLLISION,9,UNKNOWN,"29,31",2,0.46,Yes,765,439
2026-02-15T17:23:04.065102,2026-02-15,17:23:04,17,COLLISION,10,UNKNOWN,"30,31",2,0.46,Yes,740,437
2026-02-15T17:23:48.095831,2026-02-15,17:23:48,17,COLLISION,31,UNKNOWN,"30,31",2,0.45,Yes,740,437
2026-02-15T17:24:32.129458,2026-02-15,17:24:32,17,COLLISION,36,UNKNOWN,"30,31",2,0.44,Yes,740,436
2026-02-15T17:25:16.146660,2026-02-15,17:25:16,17,COLLISION,41,UNKNOWN,"30,31",2,0.45,Yes,740,437
2026-02-15T17:26:00.179820,2026-02-15,17:26:00,17,COLLISION,46,UNKNOWN,"30,31",2,0.45,Yes,740,436
2026-02-15T17:26:44.211984,2026-02-15,17:26:44,17,COLLISION,51,UNKNOWN,"30,31",2,0.45,Yes,740,437
2026-02-15T17:27:28.246688,2026-02-15,17:27:28,17,COLLISION,56,UNKNOWN,"30,31",2,0.43,Yes,740,437
2026-02-15T17:28:12.261665,2026-02-15,17:28:12,17,COLLISION,61,UNKNOWN,"30,31",2,0.45,Yes,740,437
2026-02-15T17:28:56.295775,2026-02-15,17:28:56,17,COLLISION,66,UNKNOWN,"30,31",2,0.45,Yes,740,436
2026-02-15T17:29:40.330067,2026-02-15,17:29:40,17,COLLISION,71,UNKNOWN,"30,31",2,0.45,Yes,740,437
2026-02-15T17:30:24.347744,2026-02-15,17:30:24,17,COLLISION,76,UNKNOWN,"30,31",2,0.45,Yes,740,437
2026-02-15T17:31:08.380914,2026-02-15,17:31:08,17,COLLISION,81,UNKNOWN,"30,31",2,0.45,Yes,740,436
2026-02-15T17:31:52.414572,2026-02-15,17:31:52,17,COLLISION,86,UNKNOWN,"30,31",2,0.45,Yes,740,437
2026-02-15T17:32:17.598847,2026-02-15,17:32:17,17,COLLISION,1,UNKNOWN,"2,3",2,0.45,Yes,740,437
2026-02-15T17:32:28.191693,2026-02-15,17:32:28,17,COLLISION,1,UNKNOWN,"2,3",2,0.45,Yes,752,440
2026-02-15T17:33:29.824686,2026-02-15,17:33:29,17,COLLISION,1,LANE2,"1,3",2,0.45,Yes,705,446
2026-02-15T17:33:36.286490,2026-02-15,17:33:36,17,COLLISION,1,UNKNOWN,"2,3",2,0.45,Yes,746,438
2026-02-15T17:33:38.527329,2026-02-15,17:33:38,17,COLLISION,1,UNKNOWN,"2,3",2,0.45,Yes,752,438
2026-02-15T17:33:41.311498,2026-02-15,17:33:41,17,COLLISION,1,UNKNOWN,"2,3",2,0.45,Yes,746,438
2026-02-15T17:33:44.881140,2026-02-15,17:33:44,17,COLLISION,6,INTERSECTION,"5,6",2,0.45,Yes,711,395
2026-02-15T17:33:47.665056,2026-02-15,17:33:47,17,COLLISION,1,UNKNOWN,"2,3",2,0.45,Yes,746,438
2026-02-15T17:33:51.122321,2026-02-15,17:33:51,17,COLLISION,1,UNKNOWN,"3,4",2,0.34,Yes,710,395
2026-02-15T17:33:57.364475,2026-02-15,17:33:57,17,COLLISION,1,LANE3,"3,6",2,0.45,Yes,731,378
2026-02-15T17:33:57.365104,2026-02-15,17:33:57,17,COLLISION,2,INTERSECTION,"5,6",2,0.45,Yes,710,395
2026-02-15T17:34:04.050632,2026-02-15,17:34:04,17,COLLISION,1,UNKNOWN,"2,3",2,0.45,Yes,746,438
2026-02-15T17:34:11.188240,2026-02-15,17:34:11,17,COLLISION,1,UNKNOWN,"3,6",2,0.12,Yes,706,429
2026-02-15T17:39:51.254538,2026-02-15,17:39:51,17,COLLISION,1,INTERSECTION,"1,3",2,0.44,Yes,711,395
2026-02-15T17:39:58.488803,2026-02-15,17:39:58,17,COLLISION,6,INTERSECTION,"7,8",2,0.45,Yes,710,396
2026-02-15T17:40:02.501961,2026-02-15,17:40:02,17,COLLISION,1,INTERSECTION,"1,3",2,0.45,Yes,710,396
2026-02-15T17:40:18.663808,2026-02-15,17:40:18,17,COLLISION,1,INTERSECTION,"4,5",2,0.45,Yes,717,396
2026-02-15T17:40:48.537121,2026-02-15,17:40:48,17,COLLISION,1,INTERSECTION,"3,5",2,0.45,Yes,710,394
2026-02-15T17:41:00.809240,2026-02-15,17:41:00,17,COLLISION,1,INTERSECTION,"1,3",2,0.45,Yes,703,394
2026-02-15T17:41:07.383860,2026-02-15,17:41:07,17,COLLISION,1,INTERSECTION,"2,3",2,0.45,Yes,703,394
2026-02-15T17:41:19.861328,2026-02-15,17:41:19,17,COLLISION,6,LANE4,"5,6",2,0.45,Yes,435,354
2026-02-15T17:41:46.730106,2026-02-15,17:41:46,17,COLLISION,1,LANE1,"1,3",2,0.45,Yes,654,173
2026-02-15T17:51:04.812208,2026-02-15,17:51:04,17,COLLISION,1,LANE1,"5,6",2,0.45,Yes,653,141
2026-02-15T17:51:05.033927,2026-02-15,17:51:05,17,COLLISION,3,LANE4,"1,4",2,0.45,Yes,470,364
2026-02-15T17:51:05.034509,2026-02-15,17:51:05,17,COLLISION,4,LANE4,"1,8",2,0.45,Yes,472,345
2026-02-15T17:51:05.036344,2026-02-15,17:51:05,17,COLLISION,5,INTERSECTION,"4,8",2,0.45,Yes,520,363
2026-02-15T18:39:40.632441,2026-02-15,18:39:40,18,COLLISION,1,LANE3,"11,16",2,0.43,Yes,738,222
2026-02-15T19:20:23.077132,2026-02-15,19:20:23,19,COLLISION,6,UNKNOWN,"16,24",2,0.45,Yes,779,163
2026-02-15T20:33:16.473951,2026-02-15,20:33:16,20,COLLISION,11,LANE3,"16,29",2,0.45,Yes,721,228
2026-02-15T20:35:26.327842,2026-02-15,20:35:26,20,COLLISION,1,INTERSECTION,"4,5",2,0.43,Yes,697,272
2026-02-15T20:39:55.916404,2026-02-15,20:39:55,20,COLLISION,1,INTERSECTION,"4,5",2,0.45,Yes,697,272
2026-02-15T20:40:39.950194,2026-02-15,20:40:39,20,COLLISION,6,INTERSECTION,"4,5",2,0.45,Yes,697,272
2026-02-15T20:41:53.262858,2026-02-15,20:41:53,20,COLLISION,1,INTERSECTION,"4,5",2,0.44,Yes,694,271
2026-02-15T20:55:47.144142,2026-02-15,20:55:47,20,COLLISION,6,LANE3,"5,8",2,0.45,Yes,734,224
2026-02-15T20:55:51.493957,2026-02-15,20:55:51,20,COLLISION,11,LANE1,"2,3",2,0.45,Yes,647,103
2026-02-15T20:55:53.270147,2026-02-15,20:55:53,20,COLLISION,16,LANE2,"7,10",2,0.45,Yes,622,568
2026-02-15T20:56:31.177218,2026-02-15,20:56:31,20,COLLISION,21,INTERSECTION,"5,8",2,0.45,Yes,701,216
2026-02-15T20:56:35.511762,2026-02-15,20:56:35,20,COLLISION,26,LANE1,"2,3",2,0.45,Yes,655,89
2026-02-15T20:56:37.304085,2026-02-15,20:56:37,20,COLLISION,31,LANE2,"7,10",2,0.45,Yes,620,552
2026-02-15T20:57:15.194148,2026-02-15,20:57:15,20,COLLISION,36,INTERSECTION,"5,8",2,0.45,Yes,705,216
2026-02-15T20:57:15.194722,2026-02-15,20:57:15,20,COLLISION,37,INTERSECTION,"5,11",2,0.46,Yes,666,224
2026-02-15T20:57:21.322300,2026-02-15,20:57:21,20,COLLISION,46,LANE2,"7,10",2,0.45,Yes,629,551
2026-02-15T20:57:22.328928,2026-02-15,20:57:22,20,COLLISION,51,LANE1,"2,3",2,0.45,Yes,666,100
2026-02-15T20:57:59.224089,2026-02-15,20:57:59,20,COLLISION,56,INTERSECTION,"5,8",2,0.46,Yes,695,223
2026-02-15T20:57:59.224476,2026-02-15,20:57:59,20,COLLISION,57,INTERSECTION,"5,11",2,0.46,Yes,655,232
2026-02-15T20:58:05.355463,2026-02-15,20:58:05,20,COLLISION,66,LANE2,"7,10",2,0.45,Yes,627,564
2026-02-15T20:58:06.362808,2026-02-15,20:58:06,20,COLLISION,71,LANE1,"2,3",2,0.45,Yes,649,100
2026-02-15T21:00:54.558571,2026-02-15,21:00:54,21,COLLISION,1,LANE1,"2,3",2,0.45,Yes,657,171
2026-02-15T21:01:38.595161,2026-02-15,21:01:38,21,COLLISION,6,LANE1,"3,4",2,0.43,Yes,658,171
2026-02-15T21:03:47.110213,2026-02-15,21:03:47,21,COLLISION,11,LANE1,"2,3",2,0.45,Yes,657,171
2026-02-15T21:03:47.111059,2026-02-15,21:03:47,21,COLLISION,12,LANE1,"3,4",2,0.45,Yes,657,171
2026-02-15T21:05:08.379261,2026-02-15,21:05:08,21,COLLISION,22,LANE1,"3,4",2,0.45,Yes,657,171
2026-02-15T21:06:22.285112,2026-02-15,21:06:22,21,COLLISION,30,LANE1,"2,3",2,0.45,Yes,657,171
2026-02-15T21:06:22.285980,2026-02-15,21:06:22,21,COLLISION,31,LANE1,"3,4",2,0.45,Yes,658,171
2026-02-15T21:07:23.134071,2026-02-15,21:07:23,21,COLLISION,40,LANE1,"3,4",2,0.45,Yes,657,171
2026-02-15T21:08:07.167752,2026-02-15,21:08:07,21,COLLISION,45,LANE1,"2,3",2,1.57,Yes,658,171
2026-02-15T21:08:07.168552,2026-02-15,21:08:07,21,COLLISION,46,LANE1,"3,4",2,1.57,Yes,658,171
2026-02-15T21:08:52.320707,2026-02-15,21:08:52,21,COLLISION,55,LANE1,"3,4",2,1.67,Yes,657,171
2026-02-15T21:09:41.922537,2026-02-15,21:09:41,21,COLLISION,60,LANE1,"3,4",2,0.45,Yes,657,171
2026-02-15T21:10:25.957212,2026-02-15,21:10:25,21,COLLISION,65,LANE1,"3,4",2,0.45,Yes,658,171
2026-02-15T21:11:09.987529,2026-02-15,21:11:09,21,COLLISION,70,LANE1,"3,4",2,2.23,Yes,657,171
2026-02-15T21:24:58.734988,2026-02-15,21:24:58,21,COLLISION,1,LANE1,"3,4",2,0.44,Yes,666,179
2026-02-15T21:24:59.953632,2026-02-15,21:24:59,21,COLLISION,6,UNKNOWN,"9,12",2,0.45,Yes,806,47
2026-02-15T21:25:43.993045,2026-02-15,21:25:43,21,COLLISION,11,UNKNOWN,"9,12",2,0.45,Yes,806,47
2026-02-15T21:26:28.243263,2026-02-15,21:26:28,21,COLLISION,1,LANE3,"3,6",2,0.45,Yes,777,358
2026-02-15T21:27:12.277261,2026-02-15,21:27:12,21,COLLISION,6,LANE3,"3,6",2,0.45,Yes,778,358
2026-02-15T21:55:47.345710,2026-02-15,21:55:47,21,COLLISION,1,INTERSECTION,"1,16",2,0.14,Yes,698,414
2026-02-15T21:56:07.170062,2026-02-15,21:56:07,21,COLLISION,6,LANE2,"30,31",2,0.15,Yes,675,423
2026-02-15T21:57:16.318372,2026-02-15,21:57:16,21,COLLISION,1,LANE2,"14,16",2,0.13,Yes,671,560
2026-02-15T22:09:24.137015,2026-02-15,22:09:24,22,COLLISION,1,INTERSECTION,"4,6",2,0.45,Yes,688,417
2026-02-15T22:29:42.932378,2026-02-15,22:29:42,22,COLLISION,1,UNKNOWN,"9,16",2,0.11,Yes,1221,199
2026-02-15T22:29:51.306610,2026-02-15,22:29:51,22,COLLISION,3,UNKNOWN,"24,28",2,0.11,Yes,1005,669
2026-02-15T22:30:02.565542,2026-02-15,22:30:02,22,COLLISION,5,UNKNOWN,"25,28",2,0.11,Yes,946,607
2026-02-15T22:30:04.899116,2026-02-15,22:30:04,22,COLLISION,7,UNKNOWN,"9,26",2,0.12,Yes,1245,50
2026-02-15T22:30:48.584310,2026-02-15,22:30:48,22,COLLISION,9,UNKNOWN,"9,26",2,0.12,Yes,1240,51
2026-02-15T22:31:32.281292,2026-02-15,22:31:32,22,COLLISION,11,UNKNOWN,"9,26",2,0.11,Yes,1240,51
2026-02-15T22:32:15.979128,2026-02-15,22:32:15,22,COLLISION,13,UNKNOWN,"9,26",2,0.11,Yes,1240,51
2026-02-15T22:32:59.661355,2026-02-15,22:32:59,22,COLLISION,15,UNKNOWN,"9,26",2,0.11,Yes,1240,51
2026-02-15T22:33:43.360321,2026-02-15,22:33:43,22,COLLISION,17,UNKNOWN,"9,26",2,0.11,Yes,1240,51
2026-02-15T22:34:27.055594,2026-02-15,22:34:27,22,COLLISION,19,UNKNOWN,"9,26",2,0.12,Yes,1240,51
2026-02-15T22:35:10.994924,2026-02-15,22:35:10,22,COLLISION,21,UNKNOWN,"9,37",2,0.14,Yes,1236,142
2026-02-15T22:35:54.657555,2026-02-15,22:35:54,22,COLLISION,23,UNKNOWN,"9,37",2,0.12,Yes,1238,145
2026-02-15T22:36:38.356712,2026-02-15,22:36:38,22,COLLISION,25,UNKNOWN,"9,37",2,0.11,Yes,1238,145
2026-02-15T22:37:22.051585,2026-02-15,22:37:22,22,COLLISION,27,UNKNOWN,"9,37",2,0.12,Yes,1238,145
2026-02-15T22:38:05.753856,2026-02-15,22:38:05,22,COLLISION,29,UNKNOWN,"9,37",2,0.11,Yes,1238,145
2026-02-15T22:38:49.432653,2026-02-15,22:38:49,22,COLLISION,31,UNKNOWN,"9,37",2,0.11,Yes,1238,145
